c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,780,Blueprint Tycoon,5/13/2016,$2.99,52% (81%),"$153,261.42","51,258","±6,469","44,637","±6,037",3:23:00,1:30:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,725,Welcome to the Game,6/15/2016,$1.99,54% (82%),"$100,727.83","50,617","±6,428","43,569","±5,964",3:14:00,0:50:00
,,,,,,,,,,,,
1,26,Redout,9/2/2016,$34.99,70% (88%/81%),"$1,763,635.96","50,404","±6,415","38,657","±5,618",3:13:00,1:03:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,766,Make America Great Again: The Trump Presidency,9/26/2016,$2.24,77% (90%),"$108,120.32","48,268","±6,277","41,434","±5,816",1:56:00,1:41:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1257,Pool Nation VR,6/1/2016,$19.99,95% (96%),"$905,107.22","45,278","±6,080","40,366","±5,741",2:00:00,0:49:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,797,Space Pirates and Zombies 2,5/17/2016,$19.99,56% (83%),"$862,408.58","43,142","±5,935","40,366","±5,741",16:52:00,11:32:00
1,1182,Holopoint,4/4/2016,$14.99,90% (94%),"$646,698.58","43,142","±5,935","40,152","±5,725",1:45:00,0:47:00
,,,,,,,,,,,,
1,932,SHENZHEN I/O,11/17/2016,$14.99,98% (97%),"$640,297.85","42,715","±5,905","38,657","±5,618",11:35:00,6:02:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1058,Final Approach,4/4/2016,$14.99,90% (94%),"$624,288.53","41,647","±5,831","18,581","±3,895",1:21:00,0:41:00
1,1092,GooCubelets: The Void,8/1/2016,$1.99,34% (72%),"$82,877.53","41,647","±5,831","27,124","±4,706",4:01:00,3:16:00
1,986,"Hot Dogs, Horseshoes & Hand Grenades",4/5/2016,$19.99,93% (95%),"$823,987.80","41,220","±5,801","41,006","±5,786",6:35:00,3:15:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,768,Onward,8/29/2016,$24.99,83% (92%),"$998,075.61","39,939","±5,710","36,094","±5,428",8:57:00,2:32:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,963,Super Star,8/11/2016,$1.99,54% (82%),"$78,626.89","39,511","±5,680","29,473","±4,905",2:45:00,2:00:00
1,161,Super Duper Party Pooper,6/6/2016,$0.99,70% (88%/40%),"$38,905.02","39,298","±5,664","26,483","±4,650",3:05:00,3:22:00
,,,,,,,,,,,,
1,61,The Curious Expedition,9/2/2016,$14.99,73% (89%/74%),"$582,676.29","38,871","±5,633","36,521","±5,460",7:10:00,3:35:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
